Time,Diff Angle,Left Motor Speed,Right Motor Speed,,,,
25.59331632,3,41.401,41.4285,,,,
25.60876822,4,23.582,40.214,,,,
25.62454629,5,23.582,40.214,,,,
25.64864302,3,41.401,41.4285,,,,
25.6710012,3,41.401,41.4285,,,,
25.68712115,3,41.401,41.4285,,,,
25.70265961,3,41.401,41.4285,,,,
25.72653389,2,41.401,41.4285,,,,
25.74158406,3,41.401,41.4285,,,,
25.76225543,3,41.401,41.4285,,,,
25.78296113,4,23.582,40.214,,,,
25.80292773,3,41.401,41.4285,,,,
25.83452129,3,41.401,41.4285,,,,
25.84974837,3,41.401,41.4285,,,,
25.87198186,3,41.401,41.4285,,,,
25.88725257,4,23.582,40.214,,,,
25.94347119,2,41.401,41.4285,,,,
25.96505141,3,41.401,41.4285,,,,
25.9826684,4,23.582,40.214,,,,
25.99802494,3,41.401,41.4285,,,,
26.01529479,4,23.582,40.214,,,,
26.11799741,3,41.401,41.4285,,,,
26.1358664,3,41.401,41.4285,,,,
26.15224171,4,23.582,40.214,,,,
26.16838193,2,41.401,41.4285,,,,
26.18944621,3,41.401,41.4285,,,,
26.20716882,3,41.401,41.4285,,,,
26.22261906,3,41.401,41.4285,,,,
26.23795438,2,41.401,41.4285,,,,
26.25350666,3,41.401,41.4285,,,,
26.26889896,3,41.401,41.4285,,,,
26.28637075,4,23.582,40.214,,,,
26.3042357,1,41.401,41.4285,,,,
26.32598782,2,41.401,41.4285,,,,
26.34340787,2,41.401,41.4285,,,,
26.36133862,4,23.582,40.214,,,,
26.38168502,1,41.401,41.4285,,,,
26.39917231,4,23.582,40.214,,,,
26.41829348,3,41.401,41.4285,,,,
26.43757057,2,41.401,41.4285,,,,
26.45258403,2,41.401,41.4285,,,,
26.46778297,3,41.401,41.4285,,,,
26.4831202,4,23.582,40.214,,,,
26.49967813,2,41.401,41.4285,,,,
26.51505899,2,41.401,41.4285,,,,
26.53067207,1,41.401,41.4285,,,,
26.55088019,3,41.401,41.4285,,,,
26.57142639,4,23.582,40.214,,,,
26.58903718,2,41.401,41.4285,,,,
26.60418749,3,41.401,41.4285,,,,
26.61940551,2,41.401,41.4285,,,,
26.63435841,2,41.401,41.4285,,,,
26.64962649,2,41.401,41.4285,,,,
26.66677284,3,41.401,41.4285,,,,
26.68308163,2,41.401,41.4285,,,,
26.69817352,4,23.582,40.214,,,,
26.71356964,3,41.401,41.4285,,,,
26.73731303,4,23.582,40.214,,,,
26.75460434,2,41.401,41.4285,,,,
26.79132771,1,41.401,41.4285,,,,
26.80691314,2,41.401,41.4285,,,,
26.8258028,2,41.401,41.4285,,,,
26.84791732,2,41.401,41.4285,,,,
26.86681461,2,41.401,41.4285,,,,
26.8847096,1,41.401,41.4285,,,,
26.90628147,2,41.401,41.4285,,,,
26.92495418,3,41.401,41.4285,,,,
26.94628143,1,41.401,41.4285,,,,
26.96926832,2,41.401,41.4285,,,,
26.98424292,3,41.401,41.4285,,,,
26.99943852,3,41.401,41.4285,,,,
27.01456118,3,41.401,41.4285,,,,
27.03405786,4,23.582,40.214,,,,
27.05102229,3,41.401,41.4285,,,,
27.06603622,2,41.401,41.4285,,,,
27.08149004,2,41.401,41.4285,,,,
27.10721564,2,41.401,41.4285,,,,
27.1276381,1,41.401,41.4285,,,,
27.15621972,4,23.582,40.214,,,,
27.17120624,2,41.401,41.4285,,,,
27.19192195,1,41.401,41.4285,,,,
27.20690942,3,41.401,41.4285,,,,
27.22218847,3,41.401,41.4285,,,,
27.29247403,3,41.401,41.4285,,,,
27.30788183,2,41.401,41.4285,,,,
27.32258797,2,41.401,41.4285,,,,
27.33772588,2,41.401,41.4285,,,,
27.35772324,2,41.401,41.4285,,,,
27.38507438,3,41.401,41.4285,,,,
27.40195036,3,41.401,41.4285,,,,
27.41854167,3,41.401,41.4285,,,,
27.43517804,2,41.401,41.4285,,,,
27.4534905,3,41.401,41.4285,,,,
27.47570825,3,41.401,41.4285,,,,
27.49893451,3,41.401,41.4285,,,,
27.51495528,2,41.401,41.4285,,,,
27.530864,2,41.401,41.4285,,,,
27.55367374,2,41.401,41.4285,,,,
27.56952715,2,41.401,41.4285,,,,
27.58491325,2,41.401,41.4285,,,,
27.60047817,3,41.401,41.4285,,,,
27.62523532,3,41.401,41.4285,,,,
27.67695618,3,41.401,41.4285,,,,
27.69200969,4,23.582,40.214,,,,
27.70714188,2,41.401,41.4285,,,,
27.72826934,3,41.401,41.4285,,,,
27.74368095,4,23.582,40.214,,,,
27.76326823,3,41.401,41.4285,,,,
27.7847755,2,41.401,41.4285,,,,
27.80150461,4,23.582,40.214,,,,
27.81835556,3,41.401,41.4285,,,,
27.83329439,2,41.401,41.4285,,,,
27.85004687,2,41.401,41.4285,,,,
27.86779284,2,41.401,41.4285,,,,
27.88625145,3,41.401,41.4285,,,,
27.90258598,3,41.401,41.4285,,,,
27.92010403,2,41.401,41.4285,,,,
27.9409759,3,41.401,41.4285,,,,
27.96024084,3,41.401,41.4285,,,,
27.98056483,4,23.582,40.214,,,,
28.003407,3,41.401,41.4285,,,,
28.01940441,2,41.401,41.4285,,,,
28.03719401,3,41.401,41.4285,,,,
28.06788921,4,23.582,40.214,,,,
28.08336282,4,23.582,40.214,,,,
28.1012404,3,41.401,41.4285,,,,
28.12240601,4,23.582,40.214,,,,
28.1439178,4,23.582,40.214,,,,
28.1651032,2,41.401,41.4285,,,,
28.18094897,4,23.582,40.214,,,,
28.20040584,2,41.401,41.4285,,,,
28.21819949,3,41.401,41.4285,,,,
28.23884702,2,41.401,41.4285,,,,
28.25725937,3,41.401,41.4285,,,,
28.27324033,3,41.401,41.4285,,,,
28.2921381,3,41.401,41.4285,,,,
28.31263566,4,23.582,40.214,,,,
28.33108306,3,41.401,41.4285,,,,
28.34887409,2,41.401,41.4285,,,,
28.36788034,2,41.401,41.4285,,,,
28.38462877,3,41.401,41.4285,,,,
28.40049338,2,41.401,41.4285,,,,
28.41907048,2,41.401,41.4285,,,,
28.43734717,4,23.582,40.214,,,,
28.45689845,4,23.582,40.214,,,,
28.47288632,3,41.401,41.4285,,,,
28.49295306,3,41.401,41.4285,,,,
28.51620865,3,41.401,41.4285,,,,
28.5326488,3,41.401,41.4285,,,,
28.55220294,4,23.582,40.214,,,,
28.57413411,3,41.401,41.4285,,,,
28.59384346,4,23.582,40.214,,,,
28.62201905,5,23.582,40.214,,,,
28.64464045,3,41.401,41.4285,,,,
28.66401005,3,41.401,41.4285,,,,
28.68836713,4,23.582,40.214,,,,
28.71291304,4,23.582,40.214,,,,
28.72973084,3,41.401,41.4285,,,,
28.74895406,4,23.582,40.214,,,,
28.7656455,4,23.582,40.214,,,,
28.78416991,5,23.582,40.214,,,,
28.80714798,3,41.401,41.4285,,,,
28.83254695,4,23.582,40.214,,,,
28.85083365,3,41.401,41.4285,,,,
28.86898589,4,23.582,40.214,,,,
28.89141345,4,23.582,40.214,,,,
28.90854096,4,23.582,40.214,,,,
28.92529106,3,41.401,41.4285,,,,
28.94341993,3,41.401,41.4285,,,,
28.96780062,3,41.401,41.4285,,,,
28.98753214,3,41.401,41.4285,,,,
29.0045042,3,41.401,41.4285,,,,
29.02161598,2,41.401,41.4285,,,,
29.04251862,2,41.401,41.4285,,,,
29.05893421,3,41.401,41.4285,,,,
29.07763219,4,23.582,40.214,,,,
29.09651685,3,41.401,41.4285,,,,
29.11570692,3,41.401,41.4285,,,,
29.13363075,3,41.401,41.4285,,,,
29.15260029,3,41.401,41.4285,,,,
29.16964746,3,41.401,41.4285,,,,
29.18863297,2,41.401,41.4285,,,,
29.21185517,4,23.582,40.214,,,,
29.23340297,4,23.582,40.214,,,,
29.25239301,3,41.401,41.4285,,,,
29.28949928,3,41.401,41.4285,,,,
29.30696845,3,41.401,41.4285,,,,
29.3238349,2,41.401,41.4285,,,,
29.34044528,2,41.401,41.4285,,,,
29.35851574,2,41.401,41.4285,,,,
29.37435031,4,23.582,40.214,,,,
29.39325333,3,41.401,41.4285,,,,
29.41212273,2,41.401,41.4285,,,,
29.43094516,3,41.401,41.4285,,,,
29.44641471,2,41.401,41.4285,,,,
29.47296262,3,41.401,41.4285,,,,
29.49478674,3,41.401,41.4285,,,,
29.51558828,3,41.401,41.4285,,,,
29.53615117,3,41.401,41.4285,,,,
29.57845831,3,41.401,41.4285,,,,
29.59646797,3,41.401,41.4285,,,,
29.61491323,3,41.401,41.4285,,,,
29.63220358,4,23.582,40.214,,,,
29.65283108,3,41.401,41.4285,,,,
29.67678523,3,41.401,41.4285,,,,
29.69341445,3,41.401,41.4285,,,,
29.71013618,1,41.401,41.4285,,,,
29.72818685,4,23.582,40.214,,,,
29.75108194,3,41.401,41.4285,,,,
29.77308273,4,23.582,40.214,,,,
29.79441524,4,23.582,40.214,,,,
29.81026125,4,23.582,40.214,,,,
29.82558799,3,41.401,41.4285,,,,
29.84124422,4,23.582,40.214,,,,
29.85897779,2,41.401,41.4285,,,,
29.87493467,5,23.582,40.214,,,,
29.89241576,3,41.401,41.4285,,,,
29.90937066,3,41.401,41.4285,,,,
29.96983171,3,41.401,41.4285,,,,
29.98505068,4,23.582,40.214,,,,
30.00262618,4,23.582,40.214,,,,
30.0183785,3,41.401,41.4285,,,,
30.03634381,3,41.401,41.4285,,,,
30.05702806,3,41.401,41.4285,,,,
30.08345127,3,41.401,41.4285,,,,
30.1029644,5,23.582,40.214,,,,
30.12229872,4,23.582,40.214,,,,
30.14256334,3,41.401,41.4285,,,,
30.16483092,2,41.401,41.4285,,,,
30.18413591,3,41.401,41.4285,,,,
30.20403099,4,23.582,40.214,,,,
30.21928334,3,41.401,41.4285,,,,
30.23444247,4,23.582,40.214,,,,
30.2529788,3,41.401,41.4285,,,,
30.27136374,4,23.582,40.214,,,,
30.28808784,3,41.401,41.4285,,,,
30.30470395,3,41.401,41.4285,,,,
30.32049179,3,41.401,41.4285,,,,
30.33932447,3,41.401,41.4285,,,,
30.36046672,3,41.401,41.4285,,,,
30.38726258,3,41.401,41.4285,,,,
30.40530181,2,41.401,41.4285,,,,
30.42821145,5,23.582,40.214,,,,
30.44708037,3,41.401,41.4285,,,,
30.46167469,2,41.401,41.4285,,,,
30.48346162,2,41.401,41.4285,,,,
30.5009501,4,23.582,40.214,,,,
30.52164102,2,41.401,41.4285,,,,
30.54079866,4,23.582,40.214,,,,
30.5598681,3,41.401,41.4285,,,,
30.57793164,4,23.582,40.214,,,,
30.6001308,2,41.401,41.4285,,,,
30.62294149,3,41.401,41.4285,,,,
30.64333034,3,41.401,41.4285,,,,
30.66880894,3,41.401,41.4285,,,,
30.68686652,3,41.401,41.4285,,,,
30.70523477,3,41.401,41.4285,,,,
30.72247267,3,41.401,41.4285,,,,
30.74437952,4,23.582,40.214,,,,
30.76756549,2,41.401,41.4285,,,,
30.78964376,2,41.401,41.4285,,,,
