Date,Time,Latitude,Longitude
2/4/24,03:59:08,2.946375,101.87522
2/4/24,03:59:09,2.94637,101.875216
2/4/24,03:59:10,2.946368,101.875216
2/4/24,03:59:11,2.946368,101.875216
2/4/24,03:59:12,2.946366,101.875216
2/4/24,03:59:13,2.946368,101.87522
2/4/24,03:59:14,2.946366,101.875219
2/4/24,03:59:15,2.946367,101.875221
2/4/24,03:59:16,2.946366,101.875224
2/4/24,03:59:17,2.94636,101.875221
2/4/24,03:59:18,2.946331,101.875206
2/4/24,03:59:19,2.946319,101.875199
2/4/24,03:59:20,2.946309,101.875194
2/4/24,03:59:21,2.946301,101.87519
2/4/24,03:59:22,2.946295,101.875187
2/4/24,03:59:23,2.946289,101.875185
2/4/24,03:59:24,2.946283,101.875183
2/4/24,03:59:25,2.946278,101.875181
2/4/24,03:59:26,2.946274,101.875179
2/4/24,03:59:27,2.946275,101.87518
2/4/24,03:59:28,2.946279,101.875183
2/4/24,03:59:29,2.946281,101.875185
2/4/24,03:59:30,2.946282,101.875185
2/4/24,03:59:31,2.946282,101.875186
2/4/24,03:59:32,2.946284,101.875187
2/4/24,03:59:33,2.946286,101.875188
2/4/24,03:59:34,2.946286,101.875188
2/4/24,03:59:35,2.946286,101.875188
2/4/24,03:59:36,2.946288,101.87519
2/4/24,03:59:37,2.946288,101.875189
2/4/24,03:59:38,2.946289,101.87519
2/4/24,03:59:39,2.946286,101.875189
2/4/24,03:59:40,2.94628,101.875186
2/4/24,03:59:41,2.94628,101.875186
2/4/24,03:59:42,2.946283,101.875187
2/4/24,03:59:43,2.946284,101.875188
2/4/24,03:59:44,2.946284,101.875188
2/4/24,03:59:45,2.946284,101.875189
2/4/24,03:59:46,2.946287,101.875191
2/4/24,03:59:47,2.946289,101.875192
2/4/24,03:59:48,2.94629,101.875193
2/4/24,03:59:49,2.946292,101.875195
2/4/24,03:59:50,2.946295,101.875197
2/4/24,03:59:51,2.946295,101.875197
2/4/24,03:59:52,2.946295,101.875197
2/4/24,03:59:53,2.946296,101.875197
2/4/24,03:59:54,2.946296,101.875197
2/4/24,03:59:55,2.946296,101.875197
2/4/24,03:59:56,2.946296,101.875198
2/4/24,03:59:57,2.946297,101.875198
2/4/24,03:59:58,2.946299,101.875199
2/4/24,03:59:59,2.9463,101.875199
2/4/24,04:00:00,2.946302,101.8752
2/4/24,04:00:01,2.946304,101.875201
2/4/24,04:00:02,2.946305,101.875201
2/4/24,04:00:03,2.946307,101.875201
2/4/24,04:00:04,2.946309,101.875202
2/4/24,04:00:05,2.946311,101.875202
2/4/24,04:00:06,2.946312,101.875203
2/4/24,04:00:07,2.946314,101.875203
2/4/24,04:00:08,2.946316,101.875203
2/4/24,04:00:09,2.946316,101.875203
2/4/24,04:00:10,2.946316,101.875203
2/4/24,04:00:11,2.946317,101.875203
2/4/24,04:00:12,2.946318,101.875203
2/4/24,04:00:13,2.94632,101.875204
2/4/24,04:00:14,2.946321,101.875204
2/4/24,04:00:15,2.946322,101.875205
2/4/24,04:00:16,2.946324,101.875206
2/4/24,04:00:17,2.946325,101.875207
2/4/24,04:00:18,2.946327,101.875207
2/4/24,04:00:19,2.946329,101.875208
2/4/24,04:00:20,2.94633,101.875208
2/4/24,04:00:21,2.946332,101.875209
2/4/24,04:00:22,2.946333,101.875209
2/4/24,04:00:23,2.946335,101.87521
2/4/24,04:00:24,2.946336,101.87521
2/4/24,04:00:25,2.946337,101.875211
2/4/24,04:00:26,2.946337,101.875211
2/4/24,04:00:27,2.946338,101.875212
2/4/24,04:00:28,2.946338,101.875212
2/4/24,04:00:29,2.946338,101.875212
2/4/24,04:00:30,2.946339,101.875212
2/4/24,04:00:31,2.94634,101.875212
2/4/24,04:00:32,2.94634,101.875212
2/4/24,04:00:33,2.94634,101.875213
2/4/24,04:00:34,2.946342,101.875213
2/4/24,04:00:35,2.946343,101.875213
2/4/24,04:00:36,2.946344,101.875213
2/4/24,04:00:37,2.946346,101.875213
2/4/24,04:00:38,2.946347,101.875213
2/4/24,04:00:39,2.946347,101.875213
2/4/24,04:00:40,2.946348,101.875213
2/4/24,04:00:41,2.946348,101.875213
2/4/24,04:00:42,2.946349,101.875213
2/4/24,04:00:43,2.946349,101.875213
2/4/24,04:00:44,2.94635,101.875213
2/4/24,04:00:45,2.94635,101.875213
2/4/24,04:00:46,2.946351,101.875213
2/4/24,04:00:47,2.946352,101.875213
2/4/24,04:00:48,2.946353,101.875213
2/4/24,04:00:49,2.946354,101.875213
2/4/24,04:00:50,2.946356,101.875214
2/4/24,04:00:51,2.946357,101.875214
2/4/24,04:00:52,2.946358,101.875214
2/4/24,04:00:53,2.94636,101.875214
2/4/24,04:00:54,2.946362,101.875214
2/4/24,04:00:55,2.946363,101.875215
2/4/24,04:00:56,2.946365,101.875215
2/4/24,04:00:57,2.946367,101.875216
2/4/24,04:00:58,2.946368,101.875216
2/4/24,04:00:59,2.946369,101.875217
2/4/24,04:01:00,2.946371,101.875217
2/4/24,04:01:01,2.946372,101.875218
2/4/24,04:01:02,2.946373,101.875218
2/4/24,04:01:03,2.946374,101.875219
2/4/24,04:01:04,2.946375,101.87522
2/4/24,04:01:05,2.946376,101.87522
2/4/24,04:01:06,2.946376,101.875221
2/4/24,04:01:07,2.946376,101.875222
2/4/24,04:01:08,2.946376,101.875222
2/4/24,04:01:09,2.946376,101.875223
2/4/24,04:01:10,2.946375,101.875224
2/4/24,04:01:11,2.946375,101.875225
2/4/24,04:01:12,2.946375,101.875225
2/4/24,04:01:13,2.946375,101.875225
2/4/24,04:01:14,2.946375,101.875226
2/4/24,04:01:15,2.946374,101.875227
2/4/24,04:01:16,2.946374,101.875227
2/4/24,04:01:17,2.946374,101.875227
2/4/24,04:01:18,2.946374,101.875228
2/4/24,04:01:19,2.946374,101.875228
2/4/24,04:01:20,2.946374,101.875228
2/4/24,04:01:21,2.946374,101.875229
2/4/24,04:01:22,2.946373,101.875229
2/4/24,04:01:23,2.946373,101.875229
2/4/24,04:01:24,2.946373,101.875229
2/4/24,04:01:25,2.946372,101.875229
2/4/24,04:01:26,2.946372,101.875229
2/4/24,04:01:27,2.946372,101.875229
2/4/24,04:01:28,2.946372,101.875229
2/4/24,04:01:29,2.946373,101.875229
2/4/24,04:01:30,2.946373,101.875229
2/4/24,04:01:31,2.946372,101.875229
2/4/24,04:01:32,2.946372,101.875229
2/4/24,04:01:33,2.946371,101.875229
2/4/24,04:01:34,2.946371,101.87523
2/4/24,04:01:35,2.946371,101.87523
2/4/24,04:01:36,2.94637,101.87523
2/4/24,04:01:37,2.946369,101.87523
2/4/24,04:01:38,2.946369,101.87523
2/4/24,04:01:39,2.946368,101.875229
2/4/24,04:01:40,2.946367,101.875229
2/4/24,04:01:41,2.946366,101.875229
2/4/24,04:01:42,2.946365,101.875229
2/4/24,04:01:43,2.946364,101.875229
2/4/24,04:01:44,2.946363,101.875229
2/4/24,04:01:45,2.946362,101.875229
2/4/24,04:01:46,2.946362,101.875229
2/4/24,04:01:47,2.94636,101.875229
2/4/24,04:01:48,2.94636,101.875229
2/4/24,04:01:49,2.946361,101.875229
2/4/24,04:01:50,2.946362,101.87523
2/4/24,04:01:51,2.946363,101.87523
2/4/24,04:01:52,2.946362,101.87523
2/4/24,04:01:53,2.946363,101.87523
2/4/24,04:01:54,2.946365,101.87523
2/4/24,04:01:55,2.946365,101.87523
2/4/24,04:01:56,2.946366,101.87523
2/4/24,04:01:57,2.946368,101.875229
2/4/24,04:01:58,2.946368,101.875229
2/4/24,04:01:59,2.946368,101.875229
2/4/24,04:02:00,2.946369,101.875228
2/4/24,04:02:01,2.946369,101.875227
2/4/24,04:02:02,2.946369,101.875227
2/4/24,04:02:03,2.946369,101.875227
2/4/24,04:02:04,2.946371,101.875226
2/4/24,04:02:05,2.946371,101.875226
2/4/24,04:02:06,2.946371,101.875226
2/4/24,04:02:07,2.946372,101.875225
2/4/24,04:02:08,2.946373,101.875225
2/4/24,04:02:09,2.946374,101.875225
2/4/24,04:02:10,2.946375,101.875225
2/4/24,04:02:11,2.946375,101.875225
2/4/24,04:02:12,2.946375,101.875225
2/4/24,04:02:13,2.946375,101.875224
2/4/24,04:02:14,2.946375,101.875224
2/4/24,04:02:15,2.946375,101.875224
2/4/24,04:02:16,2.946375,101.875224
2/4/24,04:02:17,2.946376,101.875224
2/4/24,04:02:18,2.946376,101.875224
2/4/24,04:02:19,2.946376,101.875224
2/4/24,04:02:20,2.946377,101.875224
2/4/24,04:02:21,2.946376,101.875223
2/4/24,04:02:22,2.946376,101.875223
2/4/24,04:02:23,2.946377,101.875223
2/4/24,04:02:24,2.946378,101.875223
2/4/24,04:02:25,2.946378,101.875223
2/4/24,04:02:26,2.946379,101.875223
2/4/24,04:02:27,2.94638,101.875222
2/4/24,04:02:28,2.946382,101.875223
2/4/24,04:02:29,2.946383,101.875223
2/4/24,04:02:30,2.946384,101.875223
2/4/24,04:02:31,2.946384,101.875222
2/4/24,04:02:32,2.946384,101.875222
2/4/24,04:02:33,2.946384,101.875222
2/4/24,04:02:34,2.946385,101.875222
2/4/24,04:02:35,2.946385,101.875222
2/4/24,04:02:36,2.946385,101.875221
2/4/24,04:02:37,2.946383,101.875221
2/4/24,04:02:38,2.946382,101.875221
2/4/24,04:02:39,2.94638,101.875221
2/4/24,04:02:40,2.946378,101.875221
2/4/24,04:02:41,2.946376,101.87522
2/4/24,04:02:42,2.946374,101.87522
2/4/24,04:02:43,2.946371,101.875219
2/4/24,04:02:44,2.946369,101.875219
2/4/24,04:02:45,2.946367,101.875218
2/4/24,04:02:46,2.946367,101.875219
2/4/24,04:02:47,2.946365,101.875218
2/4/24,04:02:48,2.946363,101.875218
2/4/24,04:02:49,2.946361,101.875218
2/4/24,04:02:50,2.946358,101.875217
2/4/24,04:02:51,2.946357,101.875217
2/4/24,04:02:52,2.946357,101.875217
2/4/24,04:02:53,2.946356,101.875217
2/4/24,04:02:54,2.946354,101.875217
2/4/24,04:02:55,2.946352,101.875217
2/4/24,04:02:56,2.946352,101.875218
2/4/24,04:02:57,2.94635,101.875218
2/4/24,04:02:58,2.946349,101.875218
2/4/24,04:02:59,2.946348,101.875218
2/4/24,04:03:00,2.946346,101.875218
2/4/24,04:03:01,2.946345,101.875218
2/4/24,04:03:02,2.946345,101.875218
2/4/24,04:03:03,2.946345,101.875218
2/4/24,04:03:04,2.946345,101.875219
2/4/24,04:03:05,2.946346,101.875219
2/4/24,04:03:06,2.946347,101.875219
2/4/24,04:03:07,2.946349,101.87522
2/4/24,04:03:08,2.946348,101.875219
2/4/24,04:03:09,2.946348,101.875219
2/4/24,04:03:10,2.946348,101.875219
2/4/24,04:03:11,2.946348,101.875219
2/4/24,04:03:12,2.946348,101.875219
2/4/24,04:03:13,2.946348,101.875219
2/4/24,04:03:14,2.946349,101.875219
2/4/24,04:03:15,2.946347,101.875219
2/4/24,04:03:16,2.946346,101.875219
2/4/24,04:03:17,2.946344,101.875218
2/4/24,04:03:18,2.946344,101.875218
2/4/24,04:03:19,2.946343,101.875217
2/4/24,04:03:20,2.946342,101.875216
2/4/24,04:03:21,2.946342,101.875216
2/4/24,04:03:22,2.94634,101.875215
2/4/24,04:03:23,2.946339,101.875215
2/4/24,04:03:24,2.946338,101.875215
2/4/24,04:03:25,2.946335,101.875214
2/4/24,04:03:26,2.946333,101.875213
2/4/24,04:03:27,2.946332,101.875213
2/4/24,04:03:28,2.946333,101.875213
2/4/24,04:03:29,2.946335,101.875213
2/4/24,04:03:30,2.946334,101.875213
2/4/24,04:03:31,2.946333,101.875212
2/4/24,04:03:32,2.946332,101.875212
2/4/24,04:03:33,2.94633,101.875211
2/4/24,04:03:34,2.946331,101.875211
2/4/24,04:03:35,2.946331,101.875211
2/4/24,04:03:36,2.946332,101.875211
2/4/24,04:03:37,2.94633,101.87521
2/4/24,04:03:38,2.946329,101.87521
2/4/24,04:03:39,2.94633,101.87521
2/4/24,04:03:40,2.946329,101.87521
2/4/24,04:03:41,2.946328,101.875209
2/4/24,04:03:42,2.946328,101.875209
2/4/24,04:03:43,2.946329,101.875209
2/4/24,04:03:44,2.946329,101.875209
2/4/24,04:03:45,2.94633,101.875209
2/4/24,04:03:46,2.946329,101.875209
2/4/24,04:03:47,2.946329,101.875209
2/4/24,04:03:48,2.94633,101.875208
2/4/24,04:03:49,2.946329,101.875208
2/4/24,04:03:50,2.946327,101.875208
2/4/24,04:03:51,2.946327,101.875207
2/4/24,04:03:52,2.946324,101.875207
2/4/24,04:03:53,2.946323,101.875207
2/4/24,04:03:54,2.946321,101.875206
2/4/24,04:03:55,2.94632,101.875206
2/4/24,04:03:56,2.94632,101.875206
2/4/24,04:03:57,2.946318,101.875206
2/4/24,04:03:58,2.946316,101.875206
2/4/24,04:03:59,2.946316,101.875206
2/4/24,04:04:00,2.946315,101.875206
2/4/24,04:04:01,2.946315,101.875206
2/4/24,04:04:02,2.946315,101.875206
2/4/24,04:04:03,2.946314,101.875206
2/4/24,04:04:04,2.946314,101.875207
2/4/24,04:04:05,2.946314,101.875207
2/4/24,04:04:06,2.946314,101.875207
2/4/24,04:04:07,2.946314,101.875208
2/4/24,04:04:08,2.946313,101.875208
2/4/24,04:04:09,2.946314,101.875209
2/4/24,04:04:10,2.946312,101.875209
2/4/24,04:04:11,2.946314,101.87521
2/4/24,04:04:12,2.946313,101.875211
2/4/24,04:04:13,2.946314,101.875212
2/4/24,04:04:14,2.946316,101.875213
2/4/24,04:04:15,2.946317,101.875214
2/4/24,04:04:16,2.946318,101.875215
2/4/24,04:04:17,2.946319,101.875215
2/4/24,04:04:18,2.946321,101.875217
2/4/24,04:04:19,2.946321,101.875218
2/4/24,04:04:20,2.946323,101.875219
2/4/24,04:04:21,2.946325,101.87522
2/4/24,04:04:22,2.946328,101.875221
2/4/24,04:04:23,2.94633,101.875222
2/4/24,04:04:24,2.946331,101.875223
2/4/24,04:04:25,2.946333,101.875224
2/4/24,04:04:26,2.946334,101.875225
2/4/24,04:04:27,2.946335,101.875225
2/4/24,04:04:28,2.946335,101.875226
2/4/24,04:04:29,2.946337,101.875227
2/4/24,04:04:30,2.946338,101.875227
2/4/24,04:04:31,2.946338,101.875228
2/4/24,04:04:32,2.946341,101.875229
2/4/24,04:04:33,2.946342,101.875229
2/4/24,04:04:34,2.946341,101.875229
2/4/24,04:04:35,2.946341,101.87523
2/4/24,04:04:36,2.946343,101.875231
2/4/24,04:04:37,2.946343,101.875231
2/4/24,04:04:38,2.946344,101.875232
2/4/24,04:04:39,2.946345,101.875232
2/4/24,04:04:40,2.946347,101.875233
2/4/24,04:04:41,2.946348,101.875233
2/4/24,04:04:42,2.946349,101.875234
2/4/24,04:04:43,2.946351,101.875234
2/4/24,04:04:44,2.946352,101.875235
2/4/24,04:04:45,2.946353,101.875235
2/4/24,04:04:46,2.946353,101.875235
2/4/24,04:04:47,2.946354,101.875236
2/4/24,04:04:48,2.946354,101.875236
2/4/24,04:04:49,2.946352,101.875236
2/4/24,04:04:50,2.946349,101.875236
2/4/24,04:04:51,2.946348,101.875236
2/4/24,04:04:52,2.946347,101.875236
2/4/24,04:04:53,2.946346,101.875236
2/4/24,04:04:54,2.946345,101.875235
2/4/24,04:04:55,2.946344,101.875235
2/4/24,04:04:56,2.946342,101.875235
2/4/24,04:04:57,2.946342,101.875235
2/4/24,04:04:58,2.946342,101.875235
2/4/24,04:04:59,2.946342,101.875234
2/4/24,04:05:00,2.946342,101.875234
2/4/24,04:05:01,2.946342,101.875234
2/4/24,04:05:02,2.946342,101.875234
2/4/24,04:05:03,2.946342,101.875233
2/4/24,04:05:04,2.946343,101.875233
2/4/24,04:05:05,2.946344,101.875233
2/4/24,04:05:06,2.946344,101.875233
2/4/24,04:05:07,2.946345,101.875233
2/4/24,04:05:08,2.946344,101.875233
2/4/24,04:05:09,2.946345,101.875233
2/4/24,04:05:10,2.946346,101.875233
2/4/24,04:05:11,2.946347,101.875233
2/4/24,04:05:12,2.946348,101.875232
2/4/24,04:05:13,2.946349,101.875232
2/4/24,04:05:14,2.94635,101.875232
2/4/24,04:05:15,2.946351,101.875232
2/4/24,04:05:16,2.946352,101.875232
2/4/24,04:05:17,2.946353,101.875232
2/4/24,04:05:18,2.946355,101.875233
2/4/24,04:05:19,2.946358,101.875233
2/4/24,04:05:20,2.946359,101.875233
2/4/24,04:05:21,2.94636,101.875233
2/4/24,04:05:22,2.94636,101.875233
2/4/24,04:05:23,2.946362,101.875233
2/4/24,04:05:24,2.946362,101.875234
2/4/24,04:05:25,2.946362,101.875233
2/4/24,04:05:26,2.94636,101.875234
2/4/24,04:05:27,2.946358,101.875234
2/4/24,04:05:28,2.946357,101.875233
2/4/24,04:05:29,2.946356,101.875233
2/4/24,04:05:30,2.946354,101.875233
2/4/24,04:05:31,2.946353,101.875233
2/4/24,04:05:32,2.946354,101.875233
2/4/24,04:05:33,2.946354,101.875233
2/4/24,04:05:34,2.946354,101.875233
2/4/24,04:05:35,2.946354,101.875233
2/4/24,04:05:36,2.946354,101.875233
2/4/24,04:05:37,2.946354,101.875233
2/4/24,04:05:38,2.946355,101.875233
2/4/24,04:05:39,2.946354,101.875233
2/4/24,04:05:40,2.946353,101.875233
2/4/24,04:05:41,2.946353,101.875233
2/4/24,04:05:42,2.946353,101.875233
2/4/24,04:05:43,2.946351,101.875232
2/4/24,04:05:44,2.94635,101.875232
2/4/24,04:05:45,2.946348,101.875232
2/4/24,04:05:46,2.946347,101.875231
2/4/24,04:05:47,2.946346,101.875231
2/4/24,04:05:48,2.946346,101.875231
2/4/24,04:05:49,2.946345,101.87523
2/4/24,04:05:50,2.946344,101.87523
2/4/24,04:05:51,2.946343,101.87523
2/4/24,04:05:52,2.94634,101.875229
2/4/24,04:05:53,2.946339,101.875229
2/4/24,04:05:54,2.946337,101.875228
2/4/24,04:05:55,2.946336,101.875228
2/4/24,04:05:56,2.946336,101.875228
2/4/24,04:05:57,2.946336,101.875228
2/4/24,04:05:58,2.946335,101.875228
2/4/24,04:05:59,2.946335,101.875228
2/4/24,04:06:00,2.946335,101.875228
2/4/24,04:06:01,2.946335,101.875228
2/4/24,04:06:02,2.946335,101.875228
2/4/24,04:06:03,2.946335,101.875228
2/4/24,04:06:04,2.946335,101.875228
2/4/24,04:06:05,2.946335,101.875228
2/4/24,04:06:06,2.946336,101.875228
2/4/24,04:06:07,2.946336,101.875228
2/4/24,04:06:08,2.946335,101.875227
2/4/24,04:06:09,2.946336,101.875227
2/4/24,04:06:10,2.946335,101.875227
2/4/24,04:06:11,2.946335,101.875226
2/4/24,04:06:12,2.946334,101.875226
2/4/24,04:06:13,2.946333,101.875225
2/4/24,04:06:14,2.946333,101.875225
2/4/24,04:06:15,2.946333,101.875225
2/4/24,04:06:16,2.946331,101.875224
2/4/24,04:06:17,2.946331,101.875224
2/4/24,04:06:18,2.946331,101.875224
2/4/24,04:06:19,2.946331,101.875224
2/4/24,04:06:20,2.946331,101.875224
2/4/24,04:06:21,2.94633,101.875223
2/4/24,04:06:22,2.946329,101.875223
2/4/24,04:06:23,2.946327,101.875222
2/4/24,04:06:24,2.946326,101.875222
2/4/24,04:06:25,2.946325,101.875222
2/4/24,04:06:26,2.946323,101.875221
2/4/24,04:06:27,2.946322,101.875221
2/4/24,04:06:28,2.946319,101.875221
2/4/24,04:06:29,2.946318,101.87522
2/4/24,04:06:30,2.946317,101.87522
2/4/24,04:06:31,2.946315,101.87522
2/4/24,04:06:32,2.946314,101.87522
2/4/24,04:06:33,2.946314,101.87522
2/4/24,04:06:34,2.946314,101.87522
2/4/24,04:06:35,2.94631,101.875219
2/4/24,04:06:36,2.946306,101.875218
2/4/24,04:06:37,2.946303,101.875218
2/4/24,04:06:38,2.9463,101.875218
2/4/24,04:06:39,2.946301,101.875218
2/4/24,04:06:40,2.946298,101.875217
2/4/24,04:06:41,2.946299,101.875217
2/4/24,04:06:42,2.946298,101.875217
2/4/24,04:06:43,2.946299,101.875218
2/4/24,04:06:44,2.946298,101.875218
2/4/24,04:06:45,2.9463,101.875218
2/4/24,04:06:46,2.946298,101.875217
2/4/24,04:06:47,2.946297,101.875217
2/4/24,04:06:48,2.946296,101.875216
2/4/24,04:06:49,2.946296,101.875216
2/4/24,04:06:50,2.946296,101.875215
2/4/24,04:06:51,2.946295,101.875215
2/4/24,04:06:52,2.946294,101.875215
2/4/24,04:06:53,2.946293,101.875215
2/4/24,04:06:54,2.946293,101.875215
2/4/24,04:06:55,2.946292,101.875215
2/4/24,04:06:56,2.946292,101.875214
2/4/24,04:06:57,2.946292,101.875214
2/4/24,04:06:58,2.946293,101.875214
2/4/24,04:06:59,2.946292,101.875214
2/4/24,04:07:00,2.946292,101.875214
2/4/24,04:07:01,2.946292,101.875214
2/4/24,04:07:02,2.946292,101.875214
2/4/24,04:07:03,2.946293,101.875214
2/4/24,04:07:04,2.946294,101.875214
2/4/24,04:07:05,2.946294,101.875214
2/4/24,04:07:06,2.946295,101.875214
2/4/24,04:07:07,2.946296,101.875215
2/4/24,04:07:08,2.946296,101.875215
2/4/24,04:07:09,2.946298,101.875215
2/4/24,04:07:10,2.946299,101.875215
2/4/24,04:07:11,2.9463,101.875215
2/4/24,04:07:12,2.946301,101.875215
2/4/24,04:07:13,2.946302,101.875215
2/4/24,04:07:14,2.946303,101.875216
2/4/24,04:07:15,2.946305,101.875216
2/4/24,04:07:16,2.946308,101.875217
2/4/24,04:07:17,2.946308,101.875217
2/4/24,04:07:18,2.946309,101.875217
2/4/24,04:07:19,2.946309,101.875217
2/4/24,04:07:20,2.94631,101.875218
2/4/24,04:07:21,2.946311,101.875218
2/4/24,04:07:22,2.946312,101.875218
2/4/24,04:07:23,2.946314,101.875218
2/4/24,04:07:24,2.946315,101.875218
2/4/24,04:07:25,2.946316,101.875218
2/4/24,04:07:26,2.946317,101.875218
2/4/24,04:07:27,2.946318,101.875218
2/4/24,04:07:28,2.946318,101.875218
2/4/24,04:07:29,2.946318,101.875217
2/4/24,04:07:30,2.946319,101.875217
2/4/24,04:07:31,2.946319,101.875217
2/4/24,04:07:32,2.94632,101.875218
2/4/24,04:07:33,2.94632,101.875218
2/4/24,04:07:34,2.946319,101.875218
2/4/24,04:07:35,2.946319,101.875218
2/4/24,04:07:36,2.946319,101.875218
2/4/24,04:07:37,2.946318,101.875218
2/4/24,04:07:38,2.946317,101.875217
2/4/24,04:07:39,2.946316,101.875217
2/4/24,04:07:40,2.946316,101.875217
2/4/24,04:07:41,2.946315,101.875217
2/4/24,04:07:42,2.946315,101.875217
2/4/24,04:07:43,2.946315,101.875217
2/4/24,04:07:44,2.946315,101.875217
2/4/24,04:07:45,2.946315,101.875217
2/4/24,04:07:46,2.946315,101.875216
2/4/24,04:07:47,2.946316,101.875216
2/4/24,04:07:48,2.946316,101.875216
2/4/24,04:07:49,2.946317,101.875216
2/4/24,04:07:50,2.946317,101.875216
2/4/24,04:07:51,2.946318,101.875215
2/4/24,04:07:52,2.946318,101.875215
2/4/24,04:07:53,2.946319,101.875215
2/4/24,04:07:54,2.946319,101.875215
2/4/24,04:07:55,2.94632,101.875215
2/4/24,04:07:56,2.946321,101.875215
2/4/24,04:07:57,2.946322,101.875215
2/4/24,04:07:58,2.946323,101.875215
2/4/24,04:07:59,2.946324,101.875215
2/4/24,04:08:00,2.946325,101.875215
2/4/24,04:08:01,2.946327,101.875215
2/4/24,04:08:02,2.946327,101.875216
