Time,Diff Angle,Left Motor Speed,Right Motor Speed
0.001215219497680664,0,41.842,41.842
0.020902156829833984,1,41.400999999999996,41.4285
0.03987550735473633,1,41.400999999999996,41.4285
0.06016182899475098,0,41.842,41.842
0.07872819900512695,1,41.400999999999996,41.4285
0.0984964370727539,1,41.400999999999996,41.4285
0.12039566040039062,0,41.842,41.842
0.1392378807067871,1,41.400999999999996,41.4285
0.1559000015258789,1,41.400999999999996,41.4285
0.17170357704162598,-1,41.842,41.842
0.19133853912353516,0,41.842,41.842
0.2165522575378418,2,41.400999999999996,41.4285
0.23282766342163086,2,41.400999999999996,41.4285
0.2491159439086914,2,41.400999999999996,41.4285
0.2702205181121826,0,41.842,41.842
0.2868680953979492,1,41.400999999999996,41.4285
0.3130195140838623,1,41.400999999999996,41.4285
0.3308589458465576,0,41.842,41.842
0.34760332107543945,1,41.400999999999996,41.4285
0.36592626571655273,2,41.400999999999996,41.4285
0.3849971294403076,1,41.400999999999996,41.4285
0.4002077579498291,3,41.400999999999996,41.4285
0.4226541519165039,1,41.400999999999996,41.4285
0.4401259422302246,1,41.400999999999996,41.4285
0.4559648036956787,0,41.842,41.842
0.476794958114624,1,41.400999999999996,41.4285
0.49707794189453125,2,41.400999999999996,41.4285
0.5179705619812012,1,41.400999999999996,41.4285
0.53371262550354,1,41.400999999999996,41.4285
0.5517961978912354,3,41.400999999999996,41.4285
0.5701265335083008,1,41.400999999999996,41.4285
0.5945792198181152,2,41.400999999999996,41.4285
0.6108493804931641,1,41.400999999999996,41.4285
0.6337392330169678,1,41.400999999999996,41.4285
0.6538565158843994,1,41.400999999999996,41.4285
0.6769134998321533,3,41.400999999999996,41.4285
0.6996936798095703,3,41.400999999999996,41.4285
0.7148947715759277,2,41.400999999999996,41.4285
0.736177921295166,3,41.400999999999996,41.4285
0.7526497840881348,2,41.400999999999996,41.4285
0.7755820751190186,3,41.400999999999996,41.4285
0.7931544780731201,3,41.400999999999996,41.4285
0.8092520236968994,3,41.400999999999996,41.4285
0.8281254768371582,3,41.400999999999996,41.4285
0.8506665229797363,2,41.400999999999996,41.4285
0.8672764301300049,3,41.400999999999996,41.4285
0.8834359645843506,2,41.400999999999996,41.4285
0.8992066383361816,3,41.400999999999996,41.4285
0.9146394729614258,3,41.400999999999996,41.4285
0.9311521053314209,2,41.400999999999996,41.4285
0.9506690502166748,3,41.400999999999996,41.4285
0.969144344329834,4,23.582,40.214
0.9875531196594238,3,41.400999999999996,41.4285
1.003763198852539,3,41.400999999999996,41.4285
1.0191223621368408,4,23.582,40.214
1.0401206016540527,2,41.400999999999996,41.4285
1.0580329895019531,3,41.400999999999996,41.4285
1.0742363929748535,2,41.400999999999996,41.4285
1.089914321899414,3,41.400999999999996,41.4285
1.1081428527832031,2,41.400999999999996,41.4285
1.1274421215057373,2,41.400999999999996,41.4285
1.1482994556427002,1,41.400999999999996,41.4285
1.1655676364898682,3,41.400999999999996,41.4285
1.1837067604064941,2,41.400999999999996,41.4285
1.2024438381195068,2,41.400999999999996,41.4285
1.2217543125152588,2,41.400999999999996,41.4285
1.240647554397583,3,41.400999999999996,41.4285
1.2611117362976074,1,41.400999999999996,41.4285
1.276810646057129,-1,41.842,41.842
1.2963571548461914,-1,41.842,41.842
1.3126027584075928,0,41.842,41.842
1.3396787643432617,-3,41.842,41.842
1.3567724227905273,-3,41.842,41.842
1.3748221397399902,-5,41.4285,41.400999999999996
1.3934497833251953,-5,41.4285,41.400999999999996
1.410595178604126,-8,40.214,23.582
1.4266211986541748,-10,40.214,23.582
1.4430053234100342,-11,41.9775,16.4935
1.4584922790527344,-11,41.9775,16.4935
1.4761321544647217,-12,41.9775,16.4935
1.4956207275390625,-15,41.972500000000004,16.491500000000002
1.5145702362060547,-17,41.972500000000004,16.491500000000002
1.5331416130065918,-19,41.955,16.485
1.5485889911651611,-19,41.955,16.485
1.5734212398529053,-22,41.900999999999996,16.464000000000002
1.590791940689087,-23,41.900999999999996,16.464000000000002
1.6087095737457275,-26,41.721000000000004,16.387
1.6286005973815918,-25,41.900999999999996,16.464000000000002
1.6434729099273682,-27,41.721000000000004,16.387
1.6590733528137207,-28,41.721000000000004,16.387
1.6772406101226807,-30,41.196,16.131
1.69887113571167,-31,41.196,16.131
1.7173385620117188,-31,41.196,16.131
1.7324738502502441,-31,41.196,16.131
1.7476119995117188,-33,39.733000000000004,15.351
1.7713663578033447,-34,39.733000000000004,15.351
1.7924962043762207,-35,39.733000000000004,15.351
1.8131070137023926,-35,39.733000000000004,15.351
1.8292357921600342,-37,35.5435,12.6045
1.849839448928833,-38,35.5435,12.6045
1.8745555877685547,-38,35.5435,12.6045
1.8946638107299805,-39,35.5435,12.6045
1.9140584468841553,-41,29.004,6.576
1.932159185409546,-42,29.004,6.576
1.9568443298339844,-42,29.004,6.576
1.972973108291626,-42,29.004,6.576
1.9887700080871582,-42,29.004,6.576
2.004887342453003,-44,25.693500000000004,2.48895
2.029911518096924,-45,25.693500000000004,2.48895
2.0504300594329834,-45,25.693500000000004,2.48895
2.065772771835327,-46,25.693500000000004,2.48895
2.0849406719207764,-46,25.693500000000004,2.48895
2.1003646850585938,-45,25.693500000000004,2.48895
2.1151838302612305,-45,25.693500000000004,2.48895
2.137946605682373,-48,25.072499999999998,1.54035
2.159653902053833,-47,25.072499999999998,1.54035
2.176170825958252,-47,25.072499999999998,1.54035
2.196376085281372,-48,25.072499999999998,1.54035
2.2116081714630127,-49,25.072499999999998,1.54035
2.2306716442108154,-49,25.072499999999998,1.54035
2.2460994720458984,-50,25.072499999999998,1.54035
2.2612464427948,-51,25.0055,0.0
2.313776969909668,-53,25.0055,0.0
2.3294522762298584,-55,25.0005,0.0
2.346862554550171,-55,25.0005,0.0
2.3624489307403564,-55,25.0005,0.0
2.378418445587158,-57,25.0005,0.0
2.3972203731536865,-57,25.0005,0.0
2.4148716926574707,-58,25.0,0.0
2.431583881378174,-60,25.0,0.0
2.449490547180176,-60,25.0,0.0
2.464850425720215,-61,25.0,0.0
2.4802422523498535,-63,25.0,0.0
2.495537519454956,-64,25.0,0.0
2.5133869647979736,-65,25.0,1.6050499999999999
2.5372939109802246,-67,25.0,1.6050499999999999
2.558112144470215,-69,25.0,1.7785
2.655545234680176,-77,25.0,2.0951999999999997
2.6752777099609375,-79,25.0,2.0951999999999997
2.6935834884643555,-80,25.0,2.0675499999999998
2.715404510498047,-82,25.0,2.0675499999999998
2.7516531944274902,-85,25.0,1.9026
2.7674832344055176,-86,25.0,1.9026
2.7934134006500244,-89,25.0,1.74605
2.810532569885254,-90,25.0,1.5972
2.8259050846099854,-90,25.0,1.5972
2.8946757316589355,-95,25.0,0.0
2.9096834659576416,-96,25.0,0.0
2.9248640537261963,-98,25.0,0.0
2.9428510665893555,-98,25.0,0.0
2.965226650238037,-100,25.0,0.0
2.9972596168518066,-101,25.0,0.0
3.0120861530303955,-102,25.0,0.0
