Time,Diff Angle,Left Motor Speed,Right Motor Speed
103.01848602294922,53,0.0,25.0005
103.03451871871948,54,0.0,25.0005
103.05864715576172,54,0.0,25.0005
103.13188552856445,53,0.0,25.0005
103.15467500686646,53,0.0,25.0005
103.17393159866333,53,0.0,25.0005
103.19096875190735,53,0.0,25.0005
103.20810413360596,53,0.0,25.0005
103.23115658760071,53,0.0,25.0005
103.25731539726257,53,0.0,25.0005
103.27968645095825,53,0.0,25.0005
103.2965190410614,53,0.0,25.0005
103.34871649742126,53,0.0,25.0005
103.36487531661987,53,0.0,25.0005
103.38692593574524,53,0.0,25.0005
103.40899324417114,52,0.0,25.0005
103.43284344673157,52,0.0,25.0005
103.4797031879425,52,0.0,25.0005
103.49734139442444,53,0.0,25.0005
103.51326704025269,52,0.0,25.0005
103.5302345752716,52,0.0,25.0005
103.54611015319824,52,0.0,25.0005
103.63008403778076,52,0.0,25.0005
103.64978861808777,52,0.0,25.0005
103.67477488517761,52,0.0,25.0005
103.69496846199036,52,0.0,25.0005
103.71090531349182,52,0.0,25.0005
103.73323249816895,52,0.0,25.0005
103.75070810317993,52,0.0,25.0005
103.77250123023987,52,0.0,25.0005
103.79100155830383,51,0.0,25.0005
103.81467294692993,51,0.0,25.0005
103.83582377433777,52,0.0,25.0005
103.85216999053955,52,0.0,25.0005
103.86893367767334,52,0.0,25.0005
103.89288997650146,52,0.0,25.0005
103.91067314147949,52,0.0,25.0005
103.9422447681427,52,0.0,25.0005
103.9668800830841,52,0.0,25.0005
103.98438334465027,52,0.0,25.0005
104.00181150436401,52,0.0,25.0005
104.01818180084229,52,0.0,25.0005
104.03293061256409,52,0.0,25.0005
104.04829406738281,52,0.0,25.0005
104.06510019302368,52,0.0,25.0005
104.08076119422913,51,0.0,25.0005
104.10023736953735,52,0.0,25.0005
104.11792254447937,52,0.0,25.0005
104.17905449867249,52,0.0,25.0005
104.1956000328064,52,0.0,25.0005
104.21690034866333,52,0.0,25.0005
104.24102830886841,52,0.0,25.0005
104.27092266082764,51,0.0,25.0005
104.32386684417725,51,0.0,25.0005
104.34396696090698,51,0.0,25.0005
104.36187052726746,50,0.0,25.0055
104.37896156311035,51,0.0,25.0005
104.45266246795654,50,0.0,25.0055
104.47237372398376,50,0.0,25.0055
104.49198126792908,50,0.0,25.0055
104.50960040092468,50,0.0,25.0055
104.52760648727417,49,0.0,25.0055
104.54397010803223,49,0.0,25.0055
104.56189560890198,49,0.0,25.0055
104.58199501037598,49,0.0,25.0055
104.60642886161804,48,0.0,25.0055
104.62416076660156,48,0.0,25.0055
104.66130089759827,47,0.0,25.0055
104.67806768417358,46,1.54035,25.072499999999998
104.69498419761658,46,1.54035,25.072499999999998
104.71521019935608,46,1.54035,25.072499999999998
104.73664331436157,46,1.54035,25.072499999999998
104.78800368309021,44,1.54035,25.072499999999998
104.80550003051758,45,1.54035,25.072499999999998
104.82545232772827,44,1.54035,25.072499999999998
104.84336066246033,43,2.48895,25.693500000000004
104.85956978797913,43,2.48895,25.693500000000004
104.87721848487854,42,2.48895,25.693500000000004
104.89715838432312,43,2.48895,25.693500000000004
104.92142462730408,42,2.48895,25.693500000000004
104.94529795646667,41,2.48895,25.693500000000004
105.00151753425598,41,2.48895,25.693500000000004
105.01810264587402,40,2.48895,25.693500000000004
105.03466606140137,40,2.48895,25.693500000000004
105.05645537376404,40,2.48895,25.693500000000004
105.07813549041748,40,2.48895,25.693500000000004
105.17258405685425,38,6.576,29.004
105.19292306900024,37,6.576,29.004
105.20989346504211,37,6.576,29.004
105.22646284103394,37,6.576,29.004
105.24897861480713,36,12.6045,35.5435
105.2779848575592,36,12.6045,35.5435
105.29584121704102,35,12.6045,35.5435
105.32194900512695,35,12.6045,35.5435
105.34123945236206,35,12.6045,35.5435
105.4080901145935,35,12.6045,35.5435
105.42625832557678,34,12.6045,35.5435
105.4436252117157,34,12.6045,35.5435
105.46158170700073,34,12.6045,35.5435
105.48434257507324,34,12.6045,35.5435
105.54362845420837,32,15.351,39.733000000000004
105.5590226650238,33,12.6045,35.5435
105.57410407066345,33,12.6045,35.5435
105.58928442001343,33,12.6045,35.5435
105.60618233680725,33,12.6045,35.5435
105.66353130340576,31,15.351,39.733000000000004
105.68104887008667,31,15.351,39.733000000000004
105.70021748542786,31,15.351,39.733000000000004
105.71925759315491,31,15.351,39.733000000000004
105.73569416999817,31,15.351,39.733000000000004
105.75863480567932,31,15.351,39.733000000000004
105.78971695899963,31,15.351,39.733000000000004
105.81339263916016,31,15.351,39.733000000000004
105.83029365539551,31,15.351,39.733000000000004
105.8467025756836,31,15.351,39.733000000000004
105.86319613456726,30,15.351,39.733000000000004
