Date,Time,Latitude,Longitude,Initial Latitude,Initial Longitude,Bearing,Angle,Diff Angle,Left Motor Speed,Right Motor Speed
,,2.944613,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944613,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944613,101.874446,2.94461,101.874446,180.0,222,42.0,0,0
,,2.944613,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,222,42.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,222,42.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,222,42.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,222,42.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,222,42.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.944614,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,219,50.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,219,50.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,221,52.295383844379614,0,0
,,2.944615,101.874445,2.94461,101.874446,168.70461615562039,220,51.295383844379614,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,220,49.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,220,49.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,220,49.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,221,50.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,221,50.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,221,50.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,221,50.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,221,50.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,221,50.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,221,50.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,222,51.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,222,51.45005435082703,0,0
,,2.944616,101.874445,2.94461,101.874446,170.54994564917297,222,51.45005435082703,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.944618,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,224,44.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,223,43.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,222,42.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,222,42.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,221,41.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,220,40.0,0,0
,,2.94462,101.874446,2.94461,101.874446,180.0,219,39.0,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,217,32.60707975851258,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,216,31.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,216,31.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,215,30.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,215,30.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,215,30.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,215,30.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,214,29.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,214,29.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,214,29.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,214,29.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,214,29.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,213,28.607079758512583,0,0
,,2.944623,101.874447,2.94461,101.874446,184.39292024148742,213,28.607079758512583,0,0
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,213,26.29894193472896,0.32262,0.82392
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,212,25.29894193472896,0.32262,0.82392
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,211,24.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,211,24.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,211,24.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,211,24.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,211,24.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,210,23.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,210,23.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,209,22.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,209,22.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,209,22.29894193472896,0.32774,0.83442
,,2.944627,101.874448,2.94461,101.874446,186.70105806527104,209,22.29894193472896,0.32774,0.83442
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,206,19.99887013474094,0.32928,0.83802
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,206,19.99887013474094,0.32928,0.83802
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,204,17.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,204,17.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,204,17.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,203,16.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,204,17.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,203,16.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,202,15.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,202,15.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,202,15.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,202,15.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,202,15.99887013474094,0.3297,0.8391
,,2.944629,101.874448,2.94461,101.874446,186.00112986525906,201,14.99887013474094,0.3297,0.8391
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,201,15.812392157527285,0.3297,0.8391
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,201,15.812392157527285,0.3297,0.8391
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,200,14.812392157527285,0.3297,0.8391
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,201,15.812392157527285,0.3297,0.8391
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,200,14.812392157527285,0.3297,0.8391
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,200,14.812392157527285,0.3297,0.8391
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,199,13.812392157527285,0.32983,0.83945
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,198,12.812392157527285,0.32983,0.83945
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,199,13.812392157527285,0.32983,0.83945
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,197,11.812392157527285,0.32983,0.83945
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,198,12.812392157527285,0.32983,0.83945
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,197,11.812392157527285,0.32983,0.83945
,,2.944632,101.874448,2.94461,101.874446,185.18760784247272,197,11.812392157527285,0.32983,0.83945
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,194,9.242619146908368,0.32987,0.83955
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,194,9.242619146908368,0.32987,0.83955
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,193,8.242619146908368,0.32987,0.83955
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,194,9.242619146908368,0.32987,0.83955
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,192,7.242619146908368,0.32987,0.83955
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,192,7.242619146908368,0.32987,0.83955
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,190,5.242619146908368,0.47164,0.80428
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,188,3.2426191469083676,0.82802,0.82857
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,189,4.242619146908368,0.47164,0.80428
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,189,4.242619146908368,0.47164,0.80428
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,187,2.2426191469083676,0.82802,0.82857
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,187,2.2426191469083676,0.82802,0.82857
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,186,1.2426191469083676,0.82802,0.82857
,,2.944634,101.874448,2.94461,101.874446,184.75738085309163,186,1.2426191469083676,0.82802,0.82857
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,183,-3.833823961464958,0.82857,0.82802
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,184,-2.833823961464958,0.83684,0.83684
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,182,-4.833823961464958,0.82857,0.82802
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,182,-4.833823961464958,0.82857,0.82802
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,181,-5.833823961464958,0.82857,0.82802
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,181,-5.833823961464958,0.82857,0.82802
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,180,-6.833823961464958,0.82857,0.82802
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,181,-5.833823961464958,0.82857,0.82802
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,179,-7.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,179,-7.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,178,-8.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,178,-8.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,177,-9.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,177,-9.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,174,-12.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,175,-11.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,177,-9.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,177,-9.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,177,-9.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,178,-8.833823961464958,0.80428,0.47164
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,176,-10.833823961464958,0.83955,0.32987
,,2.944635,101.874449,2.94461,101.874446,186.83382396146496,178,-8.833823961464958,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,179,-10.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,179,-10.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,179,-10.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,180,-9.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,180,-9.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,180,-9.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,180,-9.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,180,-9.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,180,-9.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,181,-8.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,181,-8.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,182,-7.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,181,-8.450054022400025,0.80428,0.47164
,,2.944634,101.87445,2.94461,101.874446,189.45005402240002,181,-8.450054022400025,0.80428,0.47164
,,2.944632,101.874451,2.94461,101.874446,192.7879160460211,182,-10.78791604602111,0.80428,0.47164
,,2.944632,101.874451,2.94461,101.874446,192.7879160460211,182,-10.78791604602111,0.80428,0.47164
,,2.944632,101.874451,2.94461,101.874446,192.7879160460211,183,-9.78791604602111,0.80428,0.47164
,,2.944632,101.874451,2.94461,101.874446,192.7879160460211,183,-9.78791604602111,0.80428,0.47164
,,2.944632,101.874451,2.94461,101.874446,192.7879160460211,184,-8.78791604602111,0.80428,0.47164
,,2.944632,101.874451,2.94461,101.874446,192.7879160460211,183,-9.78791604602111,0.80428,0.47164
