Date,Time,Latitude,Longitude,Initial Latitude,Initial Longitude,Bearing,Angle,Diff Angle,Left Motor Speed,Right Motor Speed
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,159,-110.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,159,-110.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,159,-110.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944382,101.87468,2.944382,101.874677,269.9999999239695,160,-109.99999992396948,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,160,-128.45766713803175,0,0
,,2.944381,101.87468,2.944382,101.874677,288.45766713803175,159,-129.45766713803175,0,0
